Open,High,Low,Close,Volume,Dividends,Stock Splits,Forward Close,Forward Return,SMA,input
42.04999923706055,45.0,38.0,38.22999954223633,573576400,0.0,0.0,21.709999084472656,-0.43212138779945447,,0
36.529998779296875,36.65999984741211,33.0,34.029998779296875,168192700,0.0,0.0,20.8799991607666,-0.3864237464072568,,0
32.61000061035156,33.59000015258789,30.940000534057617,31.0,101786600,0.0,0.0,20.040000915527344,-0.35354835756363406,,0
31.3700008392334,32.5,31.360000610351562,32.0,73600000,0.0,0.0,21.09000015258789,-0.3409374952316284,,0
32.95000076293945,33.209999084472656,31.770000457763672,33.029998779296875,50237200,0.0,0.0,21.920000076293945,-0.33636085720858855,,0
32.900001525878906,32.95000076293945,31.110000610351562,31.90999984741211,37149800,0.0,0.0,20.719999313354492,-0.350673788391294,,0
31.479999542236328,31.690000534057617,28.649999618530273,28.84000015258789,78063400,0.0,0.0,20.719999313354492,-0.28155342566823005,,0
28.700000762939453,29.549999237060547,27.860000610351562,28.190000534057617,57267900,0.0,0.0,21.010000228881836,-0.25470025431540155,,0
28.549999237060547,29.670000076293945,26.829999923706055,29.600000381469727,111639200,0.0,0.0,21.809999465942383,-0.26317570321397904,,0
28.889999389648438,29.149999618530273,27.389999389648438,27.719999313354492,41855500,0.0,0.0,21.600000381469727,-0.22077918771579377,,0
27.200000762939453,27.649999618530273,26.440000534057617,26.899999618530273,35230300,0.0,0.0,20.3799991607666,-0.24237920261055762,,0
26.700000762939453,27.760000228881836,25.75,25.8700008392334,42473400,0.0,0.0,21.200000762939453,-0.18051797158087493,,0
26.06999969482422,27.170000076293945,25.520000457763672,26.809999465942383,61489200,0.0,0.0,19.8700008392334,-0.25885858877114454,,0
27.0,27.350000381469727,26.149999618530273,26.309999465942383,26159500,0.0,0.0,19.049999237060547,-0.2759407212561794,,0
26.549999237060547,27.760000228881836,26.440000534057617,27.100000381469727,38034000,0.0,0.0,20.010000228881836,-0.26162361818400004,,0
27.18000030517578,28.06999969482422,26.84000015258789,27.010000228881836,28219600,0.0,0.0,19.15999984741211,-0.2906331105127392,,0
27.479999542236328,27.770000457763672,26.959999084472656,27.399999618530273,15816800,0.0,0.0,19.440000534057617,-0.29051091953626923,,0
27.65999984741211,28.100000381469727,27.100000381469727,27.270000457763672,17102800,0.0,0.0,19.440000534057617,-0.28712870525372075,,0
27.649999618530273,28.31999969482422,27.3799991607666,28.290000915527344,16855000,0.0,0.0,19.40999984741211,-0.3138918621682097,,0
28.510000228881836,30.100000381469727,28.350000381469727,30.010000228881836,43563800,0.0,0.0,19.149999618530273,-0.3618793911204246,,0
29.959999084472656,32.08000183105469,29.40999984741211,31.40999984741211,42978900,0.0,0.0,19.34000015258789,-0.38427251682456387,,0
31.540000915527344,32.18000030517578,30.700000762939453,31.90999984741211,30849000,0.0,0.0,19.100000381469727,-0.4014415395549201,,0
31.920000076293945,31.93000030517578,31.149999618530273,31.600000381469727,15553600,0.0,0.0,19.09000015258789,-0.395886078413395,,0
31.670000076293945,32.5,31.510000228881836,31.84000015258789,21875300,0.0,0.0,18.059999465942383,-0.43278896421504875,,0
32.40999984741211,33.45000076293945,32.060001373291016,33.04999923706055,74834000,0.0,0.0,17.729999542236328,-0.4635400922383432,,0
32.86000061035156,33.02000045776367,31.549999237060547,32.060001373291016,24352900,0.0,0.0,18.579999923706055,-0.42046166163969867,,0
32.689998626708984,33.439998626708984,32.5,33.099998474121094,24858700,0.0,0.0,18.959999084472656,-0.42719033357973285,,0
32.459999084472656,32.900001525878906,31.899999618530273,32.22999954223633,28568000,0.0,0.0,18.979999542236328,-0.4111076695063654,,0
31.959999084472656,32.189998626708984,30.899999618530273,31.360000610351562,17713300,0.0,0.0,18.809999465942383,-0.40019135523443117,,0
31.920000076293945,31.989999771118164,30.760000228881836,31.100000381469727,19526900,0.0,0.0,19.43000030517578,-0.37524115540677827,,0
31.25,31.729999542236328,30.549999237060547,30.770000457763672,14122000,0.0,0.0,20.93000030517578,-0.31979200540132363,,0
30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,8763600,0.0,0.0,20.709999084472656,-0.33621799429335975,,0
31.31999969482422,31.6299991607666,31.020000457763672,31.469999313354492,10032100,0.0,0.0,22.0,-0.30092149729840756,,0
31.440000534057617,31.899999618530273,31.260000228881836,31.729999542236328,10945600,0.0,0.0,21.520000457763672,-0.3217774734248564,,0
32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,17785200,0.0,0.0,21.8700008392334,-0.32017401044351995,,0
32.43000030517578,32.47999954223633,31.15999984741211,31.469999313354492,14269500,0.0,0.0,23.290000915527344,-0.2599300469115649,,0
31.479999542236328,31.559999465942383,30.549999237060547,30.969999313354492,13030300,0.0,0.0,22.59000015258789,-0.2705844154524435,,0
30.700000762939453,31.399999618530273,30.600000381469727,30.809999465942383,11300700,0.0,0.0,22.860000610351562,-0.25803307346301035,,0
31.040000915527344,31.06999969482422,30.559999465942383,30.719999313354492,8108300,0.0,0.0,20.790000915527344,-0.32324214257096073,,0
30.5,30.5,28.209999084472656,28.25,24672100,0.0,0.0,20.280000686645508,-0.28212386949927404,,0
28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,30438600,0.0,0.0,20.6200008392334,-0.2659309103872074,,0
28.309999465942383,29.290000915527344,28.149999618530273,29.110000610351562,16841800,0.0,0.0,20.31999969482422,-0.3019581151228697,,0
29.40999984741211,29.5,28.6299991607666,29.0,13685100,0.0,0.0,21.65999984741211,-0.25310345353751346,,0
29.0,29.469999313354492,28.719999313354492,28.760000228881836,11869100,0.0,0.0,21.989999771118164,-0.23539639790979527,,0
28.1200008392334,29.0,28.010000228881836,28.75,12390700,0.0,0.0,22.270000457763672,-0.2253912884256114,,0
28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,11539800,0.0,0.0,21.829999923706055,-0.23268895120231345,,0
28.389999389648438,29.489999771118164,28.079999923706055,29.34000015258789,17230200,0.0,0.0,21.950000762939453,-0.25187455184783336,,0
27.75,28.229999542236328,26.729999542236328,26.850000381469727,64597400,0.0,0.0,20.90999984741211,-0.22122906702664527,,0
23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,123102300,0.0,0.0,20.399999618530273,-0.1396035256749569,,0
24.0,24.040000915527344,23.030000686645508,23.149999618530273,29285900,0.0,0.0,20.229999542236328,-0.12613391466134838,,0
23.3700008392334,23.3700008392334,21.610000610351562,21.709999084472656,56179400,0.0,0.0,19.639999389648438,-0.0953477559704144,,0
21.5,21.579999923706055,20.84000015258789,20.8799991607666,44604400,0.0,0.0,19.75,-0.05411873592839331,,0
20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,56374500,0.0,0.0,19.520000457763672,-0.025948125449473728,,0
20.360000610351562,22.15999984741211,19.899999618530273,21.09000015258789,80647000,0.0,0.0,19.520000457763672,-0.07444284890778291,,0
21.389999389648438,22.149999618530273,21.299999237060547,21.920000076293945,27778900,0.0,0.0,19.479999542236328,-0.11131389258964604,,0
22.200000762939453,22.450000762939453,20.5,20.719999313354492,36782900,0.0,0.0,19.8799991607666,-0.04054054924830486,,0
20.709999084472656,21.149999618530273,20.219999313354492,20.719999313354492,29537400,0.0,0.0,18.979999542236328,-0.08397682571334335,,0
20.75,21.170000076293945,20.610000610351562,21.010000228881836,15610700,0.0,0.0,19.0,-0.09566873902831982,,0
21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,25794700,0.0,0.0,19.31999969482422,-0.1141678052311027,,0
22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,24973100,0.0,0.0,19.5,-0.0972222381658512,,0
21.40999984741211,21.600000381469727,20.25,20.3799991607666,39308800,0.0,0.0,23.229999542236328,0.1398430077934568,,0
20.639999389648438,21.40999984741211,20.399999618530273,21.200000762939453,47861100,0.0,0.0,22.559999465942383,0.06415087990847605,,0
20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,157565300,0.0,0.0,21.940000534057617,0.10417713172598342,,0
20.010000228881836,20.079999923706055,19.0,19.049999237060547,129293400,0.0,0.0,21.110000610351562,0.10813655935919492,,0
19.049999237060547,20.1299991607666,18.75,20.010000228881836,101186600,0.0,0.0,21.209999084472656,0.059969957114681983,,0
19.579999923706055,19.979999542236328,19.09000015258789,19.15999984741211,70640600,0.0,0.0,21.18000030517578,0.10542799967905574,,0
19.360000610351562,19.530000686645508,18.959999084472656,19.440000534057617,49892200,0.0,0.0,21.25,0.09310696585483016,,0
19.5,19.729999542236328,19.360000610351562,19.440000534057617,32813700,0.0,0.0,21.170000076293945,0.08899174355502107,,0
19.520000457763672,19.68000030517578,19.25,19.40999984741211,29622200,0.0,0.0,20.469999313354492,0.05461099815947243,,0
19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530273,20704000,0.0,0.0,19.989999771118164,0.043864238606828705,,0
19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,25417000,0.0,0.0,19.209999084472656,-0.00672187523730908,,0
19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,16124700,0.0,0.0,20.06999969482422,0.050785303349813425,,0
19.270000457763672,19.450000762939453,19.059999465942383,19.09000015258789,30647500,0.0,0.0,19.860000610351562,0.04033527771655301,,0
18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942383,58764200,0.0,0.0,22.360000610351562,0.2380953085030893,,0
18.079999923706055,18.270000457763672,17.549999237060547,17.729999542236328,46622400,0.0,0.0,22.170000076293945,0.2504230484315957,,0
18.270000457763672,18.75,18.18000030517578,18.579999923706055,60781800,0.0,0.0,23.559999465942383,0.2680301163985685,,0
18.739999771118164,19.260000228881836,18.719999313354492,18.959999084472656,46066500,0.0,0.0,22.920000076293945,0.20886082189024696,,0
19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,36371700,0.0,0.0,23.100000381469727,0.2170706500843233,,0
19.059999465942383,19.200000762939453,18.549999237060547,18.809999465942383,24797800,0.0,0.0,24.31999969482422,0.2929293134142992,,0
18.920000076293945,19.579999923706055,18.850000381469727,19.43000030517578,50508200,0.0,0.0,24.0,0.23520327447482633,,0
20.760000228881836,21.15999984741211,20.280000686645508,20.93000030517578,121584000,0.0,0.0,25.940000534057617,0.23936933377124284,,0
20.959999084472656,21.479999542236328,20.610000610351562,20.709999084472656,65041600,0.0,0.0,26.149999618530273,0.2626750736138981,,0
21.1299991607666,22.079999923706055,20.899999618530273,22.0,72819800,0.0,0.0,26.360000610351562,0.19818184592507102,,0
22.670000076293945,22.75,21.5,21.520000457763672,50667600,0.0,0.0,27.31999969482422,0.2695166874389219,,0
21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,36760500,0.0,0.0,28.0,0.28029258918773203,,0
21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,78782800,0.0,0.0,27.040000915527344,0.16101330410424722,,0
23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,57248900,0.0,0.0,27.459999084472656,0.21558206724168008,,0
22.969999313354492,23.239999771118164,22.600000381469727,22.860000610351562,51218100,0.0,0.0,27.709999084472656,0.2121609074640574,,0
21.780000686645508,21.979999542236328,20.360000610351562,20.790000915527344,79106500,0.0,0.0,26.969999313354492,0.29725820710337336,,0
21.200000762939453,21.209999084472656,20.219999313354492,20.280000686645508,46291700,0.0,0.0,27.489999771118164,0.3555226252640356,,0
20.149999618530273,20.780000686645508,19.799999237060547,20.6200008392334,38271900,0.0,0.0,27.84000015258789,0.35014544226482747,,0
20.989999771118164,21.0,20.15999984741211,20.31999969482422,30215900,0.0,0.0,27.979999542236328,0.37696850208926014,,0
20.56999969482422,21.950000762939453,20.5,21.65999984741211,65486000,0.0,0.0,27.579999923706055,0.2733148715604102,,0
22.079999923706055,22.59000015258789,21.729999542236328,21.989999771118164,51262700,0.0,0.0,28.239999771118164,0.2842201030037662,,0
22.079999923706055,22.489999771118164,21.81999969482422,22.270000457763672,29341400,0.0,0.0,26.809999465942383,0.20386164862407966,,0
22.299999237060547,22.489999771118164,21.799999237060547,21.829999923706055,32000100,0.0,0.0,26.75,0.22537792457576347,,0
22.31999969482422,22.399999618530273,21.40999984741211,21.950000762939453,46892100,0.0,0.0,27.709999084472656,0.2624144929989446,,0
21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,40529300,0.0,0.0,27.40999984741211,0.31085605200539784,,0
20.399999618530273,20.75,20.15999984741211,20.399999618530273,32236700,0.0,0.0,27.360000610351562,0.34117652558675515,,0
20.389999389648438,20.549999237060547,19.969999313354492,20.229999542236328,27161800,0.0,0.0,26.260000228881836,0.2980722107311981,,0
19.93000030517578,19.940000534057617,19.450000762939453,19.639999389648438,39321800,0.0,0.0,26.93000030517578,0.3711813208797578,,0
19.8799991607666,19.959999084472656,19.610000610351562,19.75,21817300,0.0,0.0,26.510000228881836,0.34227849260161197,,0
19.75,19.799999237060547,19.479999542236328,19.520000457763672,18809400,0.0,0.0,26.049999237060547,0.3345286181435362,,0
19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,20189700,0.0,0.0,25.90999984741211,0.32735651843219854,,0
19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,21834700,0.0,0.0,26.6200008392334,0.36652984932141275,,0
19.5,20.479999542236328,19.3700008392334,19.8799991607666,44074500,0.0,0.0,28.0,0.40845076368304434,,0
