Open,High,Low,Close,Volume,Dividends,MA5 hyper,MA10 fast,MA50 medium,MA200 long,MA233 long,MA292 long,Crossover,Close1,Profit,Wealth
38.349998474121094,38.58000183105469,37.689998626708984,38.40999984741211,57995200,0.0,37.30200119018555,37.766000747680664,29.660200004577636,27.465999956130982,26.546008556185875,26.14061639080309,1,38.31999969482422,-0.09000015258789062,12.139999389648438
38.380001068115234,38.849998474121094,38.150001525878906,38.31999969482422,46116900,0.0,37.63600082397461,37.71100082397461,29.94599998474121,27.551699953079222,26.61605147333104,26.16280817005732,1,38.54999923706055,0.22999954223632812,12.369998931884766
38.369998931884766,38.75,38.34000015258789,38.54999923706055,21931200,0.0,38.034000396728516,37.71200065612793,30.24159996032715,27.638199949264525,26.68914159684734,26.18164378649568,1,40.54999923706055,2.0,14.369998931884766
39.0,40.630001068115234,38.93000030517578,40.54999923706055,86442300,0.0,38.72799987792969,37.91700057983398,30.577999954223632,27.73509994506836,26.769313263790803,26.210719121645575,1,41.34000015258789,0.7900009155273438,15.15999984741211
40.900001525878906,41.939998626708984,40.619998931884766,41.34000015258789,94162400,0.0,39.433999633789064,38.22900047302246,30.932199974060058,27.839449949264527,26.84678107167518,26.23893830547594,1,39.63999938964844,-1.7000007629394531,13.459999084472656
40.68000030517578,41.20000076293945,39.41999816894531,39.63999938964844,72695100,0.0,39.67999954223633,38.49100036621094,31.244599952697754,27.937699947357178,26.919957034065998,26.264315017282147,1,40.54999923706055,0.9099998474121094,14.369998931884766
39.959999084472656,40.849998474121094,39.880001068115234,40.54999923706055,57918200,0.0,40.125999450683594,38.8810001373291,31.571399955749513,28.044399948120116,26.995879774953163,26.295787615318822,1,41.279998779296875,0.7299995422363281,15.099998474121094
40.88999938964844,41.779998779296875,40.79999923706055,41.279998779296875,58303400,0.0,40.67199935913086,39.35299987792969,31.910799942016602,28.15044994354248,27.083819679947883,26.33065062353056,1,41.290000915527344,0.01000213623046875,15.110000610351562
42.02000045776367,42.2599983215332,41.060001373291016,41.290000915527344,67735100,0.0,40.81999969482422,39.773999786376955,32.25859996795654,28.25759994506836,27.17399135474995,26.366678022358517,1,41.869998931884766,0.5799980163574219,15.689998626708984
41.84000015258789,42.15999984741211,41.5099983215332,41.869998931884766,48774900,0.0,40.92599945068359,40.17999954223633,32.60539993286133,28.355149936676025,27.265193063302103,26.403219111978192,1,41.779998779296875,-0.09000015258789062,15.599998474121094
42.0099983215332,42.16999816894531,41.439998626708984,41.779998779296875,42581900,0.0,41.353999328613284,40.51699943542481,32.96219989776611,28.45319993019104,27.357296063664645,26.438527329327307,1,42.65999984741211,0.8800010681152344,16.479999542236328
41.790000915527344,42.77000045776367,41.77000045776367,42.65999984741211,50035400,0.0,41.77599945068359,40.9509994506836,33.330399894714354,28.548699932098387,27.44742481902945,26.475958837221746,1,43.95000076293945,1.2900009155273438,17.770000457763672
43.09000015258789,44.61000061035156,42.400001525878906,43.95000076293945,117535700,0.0,42.30999984741211,41.49099960327148,33.7261999130249,28.653849935531618,27.541673750324822,26.51630131185871,1,44.040000915527344,0.09000015258789062,17.860000610351562
44.36000061035156,44.790000915527344,43.70000076293945,44.040000915527344,75794700,0.0,42.85999984741211,41.839999771118165,34.11379993438721,28.758549938201906,27.635107228684323,26.559349262551084,1,43.599998474121094,-0.44000244140625,17.419998168945312
44.2400016784668,44.2599983215332,43.22999954223633,43.599998474121094,54540300,0.0,43.205999755859374,42.065999603271486,34.488199920654296,28.85494993209839,27.728540698857778,26.60260268433453,1,45.040000915527344,1.44000244140625,18.860000610351562
43.38999938964844,45.09000015258789,43.11000061035156,45.040000915527344,72328300,0.0,43.85800018310547,42.60599975585937,34.892799949646,28.960149936676025,27.827639411959012,26.651335566011195,1,44.75,-0.29000091552734375,18.56999969482422
45.529998779296875,45.619998931884766,44.650001525878906,44.75,68072300,0.0,44.27600021362305,43.02599983215332,35.299599952697754,29.054199934005737,27.92995700918042,26.6993835135682,1,44.310001373291016,-0.4399986267089844,18.130001068115234
45.040000915527344,45.08000183105469,43.93000030517578,44.310001373291016,52765300,0.0,44.34800033569336,43.329000091552736,35.6953999710083,29.144999942779542,28.032575042462657,26.75438351827125,1,42.5099983215332,-1.8000030517578125,16.329998016357422
44.849998474121094,44.939998626708984,42.43000030517578,42.5099983215332,70424200,0.0,44.04199981689453,43.45099983215332,36.058199920654296,29.22574993133545,28.128197354820152,26.80376707364435,1,45.06999969482422,2.5600013732910156,18.889999389648438
42.5,45.439998626708984,42.43000030517578,45.06999969482422,91934600,0.0,44.33600006103516,43.770999908447266,36.46539993286133,29.314499931335448,28.237338987031208,26.85842460475556,1,45.22999954223633,0.15999984741210938,19.049999237060547
44.84000015258789,45.470001220703125,44.400001525878906,45.22999954223633,79317000,0.0,44.373999786376956,44.11599998474121,36.86039993286133,29.40064992904663,28.346695208242522,26.914006794968696,1,45.97999954223633,0.75,19.799999237060547
45.5099983215332,46.04999923706055,45.22999954223633,45.97999954223633,63972400,0.0,44.619999694824216,44.44799995422363,37.263999938964844,29.495349922180175,28.460257436072876,26.972979395356898,1,47.4900016784668,1.5100021362304688,21.310001373291016
46.31999969482422,47.599998474121094,45.7400016784668,47.4900016784668,115508400,0.0,45.25599975585938,44.80200004577637,37.69759998321533,29.595499935150148,28.580300359766884,27.037157483296852,1,47.189998626708984,-0.3000030517578125,21.009998321533203
47.279998779296875,47.54999923706055,46.290000915527344,47.189998626708984,75177000,0.0,46.19199981689453,45.116999816894534,38.12319995880127,29.692899932861327,28.69922739446419,27.101335558172774,1,48.45000076293945,1.2600021362304688,22.270000457763672
48.5099983215332,49.65999984741211,48.15999984741211,48.45000076293945,136716100,0.0,46.86800003051758,45.602000045776364,38.566599960327146,29.80029994010925,28.821845427091542,27.166780765742473,1,49.459999084472656,1.0099983215332031,23.279998779296875
49.22999954223633,49.540000915527344,48.459999084472656,49.459999084472656,87879700,0.0,47.71399993896485,46.0439998626709,39.029399948120115,29.910149936676024,28.95266087577067,27.244212268150015,1,50.38999938964844,0.9300003051757812,24.209999084472656
50.0099983215332,50.599998474121094,49.5,50.38999938964844,98220100,0.0,48.59599990844727,46.60799980163574,39.50419994354248,30.02289993286133,29.08738190319405,27.335582132208838,1,51.2400016784668,0.8500022888183594,25.060001373291016
50.290000915527344,51.279998779296875,49.86000061035156,51.2400016784668,81410500,0.0,49.34599990844727,47.30099983215332,40.0053999710083,30.13919994354248,29.224377619862043,27.4317807694004,1,50.22999954223633,-1.0100021362304688,24.049999237060547
50.13999938964844,51.599998474121094,49.79999923706055,50.22999954223633,100095000,0.0,49.954000091552736,48.07299995422363,40.49239997863769,30.25244994163513,29.35626602991456,27.529452003844796,1,50.41999816894531,0.18999862670898438,24.23999786376953
49.970001220703125,51.029998779296875,49.45000076293945,50.41999816894531,98114000,0.0,50.347999572753906,48.60799980163574,40.97979995727539,30.363349933624267,29.472961302990566,27.63061638400979,1,50.279998779296875,-0.1399993896484375,24.099998474121094
50.130001068115234,51.099998474121094,49.95000076293945,50.279998779296875,62834000,0.0,50.51199951171875,49.112999725341794,41.462799949646,30.48069993019104,29.591931257125133,27.73417802052955,1,49.18000030517578,-1.0999984741210938,23.0
50.470001220703125,50.720001220703125,49.060001373291016,49.18000030517578,82045000,0.0,50.26999969482422,49.432999801635745,41.916199951171876,30.59284993171692,29.708841127387444,27.8303766511891,1,51.040000915527344,1.8600006103515625,24.860000610351562
49.77000045776367,51.15999984741211,49.56999969482422,51.040000915527344,74447000,0.0,50.22999954223633,49.7879997253418,42.24979995727539,30.709499940872192,29.837296064319528,27.930102681460447,1,50.52000045776367,-0.5200004577636719,24.34000015258789
50.72999954223633,51.290000915527344,50.400001525878906,50.52000045776367,57204000,0.0,50.2879997253418,50.12099990844727,42.58,30.82504994392395,29.963090061629792,28.032157479900203,1,47.13999938964844,-3.3800010681152344,20.959999084472656
50.599998474121094,50.599998474121094,47.08000183105469,47.13999938964844,136081000,0.0,49.63199996948242,49.989999771118164,42.814199981689455,30.923949937820435,30.074506366713365,28.122636932216277,1,46.77000045776367,-0.3699989318847656,20.59000015258789
47.380001068115234,47.84000015258789,45.2599983215332,46.77000045776367,147297000,0.0,48.93000030517578,49.72099990844727,42.996999969482424,31.026499938964843,30.184034265673723,28.21085611108231,1,49.04999923706055,2.279998779296875,22.869998931884766
47.869998931884766,49.68000030517578,47.83000183105469,49.04999923706055,99774000,0.0,48.90400009155273,49.58699989318848,43.24199996948242,31.137099933624267,30.30369091443238,28.304143781531348,1,49.11000061035156,0.060001373291015625,22.93000030517578
49.18000030517578,49.869998931884766,48.790000915527344,49.11000061035156,58428000,0.0,48.51800003051758,49.373999786376956,43.474399948120116,31.250099935531615,30.42660937493451,28.39835611108231,1,49.5099983215332,0.3999977111816406,23.329998016357422
48.310001373291016,49.630001068115234,47.90999984741211,49.5099983215332,68781000,0.0,48.315999603271486,49.30199966430664,43.70359992980957,31.36739993095398,30.553304647683074,28.49811638218083,1,49.5,-0.009998321533203125,23.31999969482422
49.9900016784668,51.0,49.18000030517578,49.5,81167000,0.0,48.7879997253418,49.20999984741211,43.90979995727539,31.485349931716918,30.683304651612374,28.5950341877872,1,51.13999938964844,1.6399993896484375,24.959999084472656
50.040000915527344,51.2400016784668,49.900001525878906,51.13999938964844,64678000,0.0,49.66199951171875,49.295999908447264,44.16159996032715,31.607949924468993,30.816652289787587,28.702123223918758,1,52.209999084472656,1.0699996948242188,26.029998779296875
51.119998931884766,52.220001220703125,50.95000076293945,52.209999084472656,71522000,0.0,50.29399948120117,49.59899978637695,44.42839996337891,31.728999919891358,30.95549348495549,28.815684867231813,1,54.220001220703125,2.0100021362304688,28.040000915527344
54.18000030517578,54.83000183105469,53.599998474121094,54.220001220703125,88260000,0.0,51.315999603271486,49.91699981689453,44.74199996948242,31.861249923706055,31.092231684999916,28.932842404875036,1,53.849998474121094,-0.37000274658203125,27.669998168945312
54.68000030517578,54.810001373291016,53.5099983215332,53.849998474121094,58235000,0.0,52.183999633789064,50.249999618530275,45.04899993896484,31.986699914932252,31.22819734335969,29.051643770035,1,52.68000030517578,-1.1699981689453125,26.5
54.33000183105469,54.7599983215332,52.20000076293945,52.68000030517578,83204000,0.0,52.81999969482422,50.803999710083005,45.3381999206543,32.10299991607666,31.353175887734082,29.165479385689512,1,51.900001525878906,-0.779998779296875,25.720001220703125
51.75,52.25,51.130001068115234,51.900001525878906,57207000,0.0,52.97200012207031,51.31699981689453,45.635799942016604,32.217199926376345,31.47755357635891,29.276643772647805,1,52.45000076293945,0.5499992370605469,26.270000457763672
52.380001068115234,52.84000015258789,51.59000015258789,52.45000076293945,46775000,0.0,53.02000045776367,51.65699996948242,45.951799926757815,32.3264999294281,31.60351924323217,29.38979446071468,1,51.95000076293945,-0.5,25.770000457763672
53.18000030517578,53.2400016784668,51.880001068115234,51.95000076293945,45085000,0.0,52.566000366210936,51.94099998474121,46.25959991455078,32.429749937057494,31.72210293880348,29.502123231757178,1,50.22999954223633,-1.720001220703125,24.049999237060547
51.540000915527344,51.70000076293945,49.61000061035156,50.22999954223633,73472000,0.0,51.842000579833986,52.013000106811525,46.522599868774414,32.522299938201904,31.834678044134968,29.60791090089981,1,49.400001525878906,-0.8299980163574219,23.220001220703125
50.72999954223633,50.790000915527344,49.25,49.400001525878906,102143000,0.0,51.18600082397461,52.003000259399414,46.75439987182617,32.6145499420166,31.935364743670682,29.71167802810669,1,49.0099983215332,-0.3900032043457031,22.829998016357422
50.0,50.209999084472656,48.75,49.0099983215332,127073000,0.0,50.60800018310547,51.79000015258789,46.96639984130859,32.70909993171692,32.033476326087005,29.81414377526061,1,50.209999084472656,1.2000007629394531,24.029998779296875
47.15999984741211,52.0,46.5,50.209999084472656,248809000,0.0,50.15999984741211,51.59000015258789,47.20419982910156,32.810899925231936,32.135836834559626,29.924246513680234,1,49.75,-0.45999908447265625,23.56999969482422
50.849998474121094,52.09000015258789,49.720001220703125,49.75,95033000,0.0,49.71999969482422,51.14300003051758,47.42819984436035,32.90894992828369,32.23210293028999,30.033904049494495,1,48.220001220703125,-1.529998779296875,22.040000915527344
49.369998931884766,49.75,48.02000045776367,48.220001220703125,80371000,0.0,49.31800003051758,50.58000030517578,47.5815998840332,33.001749935150144,32.318884051408894,30.135410903251334,1,50.11000061035156,1.8899993896484375,23.93000030517578
47.790000915527344,50.18000030517578,47.5099983215332,50.11000061035156,76835000,0.0,49.45999984741211,50.32300033569336,47.75699989318848,33.09864994049072,32.4178969256356,30.242088990668726,1,49.119998931884766,-0.9900016784667969,22.939998626708984
50.2599983215332,50.45000076293945,48.709999084472656,49.119998931884766,67889000,0.0,49.48199996948242,50.045000076293945,47.946599884033205,33.19014993667602,32.510858298371275,30.345308166660676,1,47.560001373291016,-1.55999755859375,21.380001068115234
49.2400016784668,49.869998931884766,47.29999923706055,47.560001373291016,97128000,0.0,48.95200042724609,49.5560001373291,48.08679992675781,33.27254994392395,32.59605144124174,30.44376707730228,1,47.529998779296875,-0.030002593994140625,21.349998474121094
47.810001373291016,48.650001525878906,47.25,47.529998779296875,70731000,0.0,48.508000183105466,49.113999938964845,48.21179992675781,33.3524999332428,32.68429178229729,30.539999948788996,1,46.20000076293945,-1.3299980163574219,20.020000457763672
47.040000915527344,47.529998779296875,45.72999954223633,46.20000076293945,80910000,0.0,48.104000091552734,48.71100006103516,48.30999992370605,33.42114993095398,32.76459221573858,30.62654104624709,1,46.61000061035156,0.4099998474121094,20.43000030517578
46.0,47.369998931884766,45.83000183105469,46.61000061035156,68196000,0.0,47.40400009155273,48.43199996948242,48.404799957275394,33.5002499294281,32.8451501576174,30.715239681609688,1,48.709999084472656,2.0999984741210938,22.529998779296875
46.22999954223633,48.7400016784668,46.060001373291016,48.709999084472656,79245000,0.0,47.322000122070314,48.40200004577637,48.5433999633789,33.58759992599487,32.93412011273429,30.806712281214047,0,48.9900016784668,0.0,22.529998779296875
48.70000076293945,49.56999969482422,48.029998779296875,48.9900016784668,75117000,0.0,47.60800018310547,48.28000030517578,48.67,33.677649936676026,33.02600853228262,30.900787627860293,0,49.0099983215332,0.0,22.529998779296875
49.11000061035156,49.47999954223633,48.709999084472656,49.0099983215332,42453000,0.0,47.90400009155273,48.2060001373291,48.77119995117187,33.77404993057251,33.115150156962514,30.993732824717483,0,45.83000183105469,0.0,22.529998779296875
48.470001220703125,48.84000015258789,45.79999923706055,45.83000183105469,85910000,0.0,47.83000030517578,47.96700019836426,48.80699996948242,33.86264993667603,33.19678106840076,31.07092460867477,0,46.36000061035156,0.0,22.529998779296875
46.2599983215332,47.0,45.720001220703125,46.36000061035156,75602000,0.0,47.78000030517578,47.59200019836426,48.86220001220703,33.95124994277954,33.28094416114905,31.15232871983149,0,46.43000030517578,0.0,22.529998779296875
46.61000061035156,47.54999923706055,46.310001373291016,46.43000030517578,53933000,0.0,47.32400054931641,47.32300033569336,48.89,34.038149948120115,33.36128751402761,31.233047896868563,0,46.70000076293945,0.0,22.529998779296875
46.9900016784668,47.459999084472656,46.689998626708984,46.70000076293945,34886000,0.0,46.86600036621094,47.2370002746582,48.92900001525879,34.12839995384216,33.44407721752773,31.32178077305833,0,46.22999954223633,0.0,22.529998779296875
47.040000915527344,47.27000045776367,45.959999084472656,46.22999954223633,40545000,0.0,46.310000610351565,47.10700035095215,48.967399978637694,34.21679995536804,33.52506433740706,31.41065063215282,0,44.81999969482422,0.0,22.529998779296875
46.36000061035156,46.650001525878906,44.040000915527344,44.81999969482422,82565000,0.0,46.10800018310547,46.969000244140624,49.013600006103516,34.299599952697754,33.60472098747548,31.493527340562377,0,45.88999938964844,0.0,22.529998779296875
44.65999984741211,46.16999816894531,43.54999923706055,45.88999938964844,82016000,0.0,46.013999938964844,46.89700012207031,49.03,34.39219994544983,33.68609437410412,31.581095832667938,0,46.4900016784668,0.0,22.529998779296875
45.970001220703125,46.66999816894531,45.529998779296875,46.4900016784668,44993000,0.0,46.02600021362305,46.67500038146973,49.05520004272461,34.485099954605104,33.771845453286886,31.666130085514016,0,47.0099983215332,0.0,22.529998779296875
46.75,47.209999084472656,46.5,47.0099983215332,22953900,0.0,46.087999725341795,46.477000045776364,49.075800018310545,34.577649946212766,33.86180253090265,31.751815012056532,0,47.060001373291016,0.0,22.529998779296875
46.900001525878906,47.540000915527344,46.2599983215332,47.060001373291016,50774000,0.0,46.25400009155273,46.282000350952146,49.06720001220703,34.671349954605105,33.952575069640325,31.836712275465874,0,46.72999954223633,0.0,22.529998779296875
46.75,47.20000076293945,46.290000915527344,46.72999954223633,32086000,0.0,46.636000061035155,46.37200012207031,49.058000030517576,34.760349950790406,34.03888407694935,31.92198624676221,0,48.619998931884766,0.0,22.529998779296875
46.459999084472656,48.77000045776367,46.2599983215332,48.619998931884766,60890000,0.0,47.18199996948242,46.59799995422363,49.06139999389649,34.86114995002747,34.12738192644242,32.01332185692983,0,48.34000015258789,0.0,22.529998779296875
48.150001525878906,48.70000076293945,47.869998931884766,48.34000015258789,43855000,0.0,47.55199966430664,46.78899993896484,49.039000015258786,34.96644994735718,34.215665186935226,32.10726021413934,0,47.939998626708984,0.0,22.529998779296875
48.97999954223633,49.38999938964844,47.709999084472656,47.939998626708984,42938000,0.0,47.737999725341794,46.9129997253418,48.99,35.07049994468689,34.297982776625474,32.20157527923584,0,48.84000015258789,0.0,22.529998779296875
48.09000015258789,48.970001220703125,47.7400016784668,48.84000015258789,36056000,0.0,48.09399948120117,47.17399978637695,48.941999969482424,35.17834994316101,34.38133041643789,32.29955473338088,0,50.25,0.0,22.529998779296875
48.63999938964844,50.77000045776367,48.540000915527344,50.25,68479000,0.0,48.79799957275391,47.71699981689453,48.942399978637695,35.29264994621277,34.47227462473857,32.40438350259441,0,49.380001068115234,0.0,22.529998779296875
50.54999923706055,50.77000045776367,49.0099983215332,49.380001068115234,65776000,0.0,48.95,48.06599998474121,48.92160003662109,35.405199947357175,34.55291840549191,32.50585610899207,0,51.83000183105469,0.0,22.529998779296875
51.04999923706055,52.06999969482422,50.65999984741211,51.83000183105469,92723000,0.0,49.64800033569336,48.6,48.95260009765625,35.52809995651245,34.641030004607764,32.616506798626624,0,53.31999969482422,0.0,22.529998779296875
51.65999984741211,53.5,51.34000015258789,53.31999969482422,82641000,0.0,50.72400054931641,49.231000137329104,49.03540008544922,35.65579995155335,34.733733868905915,32.73226022067135,1,53.810001373291016,0.4900016784667969,23.020000457763672
53.25,54.5,52.90999984741211,53.810001373291016,85119000,0.0,51.71800079345703,49.9060001373291,49.09080009460449,35.78624996185303,34.83184545950828,32.84982872009277,1,54.86000061035156,1.0499992370605469,24.06999969482422
54.7599983215332,55.18000030517578,54.2400016784668,54.86000061035156,78751000,0.0,52.640000915527345,50.719000244140624,49.17760009765625,35.92294996261597,34.93811155491121,32.96962324560505,1,55.56999969482422,0.7099990844726562,24.779998779296875
54.86000061035156,55.88999938964844,53.75,55.56999969482422,76003000,0.0,53.87800064086914,51.41400032043457,49.34620010375976,36.06354995727539,35.04849781805865,33.09493146530569,1,55.04999923706055,-0.5200004577636719,24.259998321533203
54.33000183105469,55.189998626708984,53.95000076293945,55.04999923706055,89753200,0.0,54.52200012207031,52.08500022888184,49.511800079345704,36.195899953842165,35.1554076886484,33.218390366802474,1,55.119998931884766,0.06999969482421875,24.329998016357422
54.93000030517578,55.150001525878906,54.22999954223633,55.119998931884766,239824000,0.0,54.88199996948242,52.80300025939941,49.633200073242186,36.33169995307922,35.2646780709852,33.3409931039157,1,57.77000045776367,2.6500015258789062,26.979999542236328
55.5,58.31999969482422,55.45000076293945,57.77000045776367,98297000,0.0,55.67399978637695,53.696000289916995,49.80640007019043,36.4798499584198,35.38072957706042,33.472054749319,1,57.959999084472656,0.18999862670898438,27.169998168945312
58.27000045776367,58.58000183105469,56.90999984741211,57.959999084472656,46617800,0.0,56.29399948120117,54.46700019836426,49.975400085449216,36.63049995422363,35.49721026113617,33.5909931039157,1,57.72999954223633,-0.22999954223632812,26.939998626708984
58.31999969482422,58.380001068115234,57.369998931884766,57.72999954223633,55101000,0.0,56.725999450683595,55.30200004577637,50.140000076293944,36.783749952316285,35.61158794190239,33.71143830965643,1,55.439998626708984,-2.2900009155273438,24.64999771118164
57.47999954223633,57.68000030517578,55.25,55.439998626708984,60466000,0.0,56.80399932861328,55.6629997253418,50.22600006103516,36.925749940872194,35.71416303937527,33.82616433052168,1,53.709999084472656,-1.7299995422363281,22.919998168945312
54.93000030517578,55.18000030517578,53.43000030517578,53.709999084472656,68307000,0.0,56.52199935913086,55.70199966430664,50.25600006103516,37.061049938201904,35.805321828490165,33.9378081609125,1,54.650001525878906,0.94000244140625,23.860000610351562
54.119998931884766,54.86000061035156,53.90999984741211,54.650001525878906,43076200,0.0,55.8979995727539,55.78599967956543,50.26460006713867,37.201849946975706,35.90772526458609,34.052328717218685,1,54.709999084472656,0.05999755859375,23.919998168945312
54.83000183105469,55.220001220703125,54.189998626708984,54.709999084472656,43195500,0.0,55.247999572753905,55.77099952697754,50.2818000793457,37.34264994621277,36.00845487537302,34.167157480161485,1,54.560001373291016,-0.14999771118164062,23.770000457763672
55.02000045776367,55.650001525878906,54.529998779296875,54.560001373291016,38246200,0.0,54.613999938964845,55.66999969482422,50.31940010070801,37.48614995002747,36.109656599969824,34.281232827330285,1,57.20000076293945,2.6399993896484375,26.40999984741211
54.41999816894531,57.2599983215332,54.04999923706055,57.20000076293945,68852600,0.0,54.966000366210935,55.88499984741211,50.42540008544922,37.64344995498657,36.22755360091705,34.40462324064072,1,57.91999816894531,0.7199974060058594,27.12999725341797
57.70000076293945,58.54999923706055,57.220001220703125,57.91999816894531,77207400,0.0,55.80800018310547,56.16499977111816,50.53480003356933,37.804399948120114,36.355493504601995,34.53287666137904,1,58.22999954223633,0.3100013732910156,27.439998626708984
57.599998474121094,58.40999984741211,57.22999954223633,58.22999954223633,56682400,0.0,56.523999786376955,56.21099967956543,50.660400009155275,37.96989995002747,36.48248921341139,34.66383556470479,1,57.220001220703125,-1.0099983215332031,26.43000030517578
58.650001525878906,58.959999084472656,56.650001525878906,57.220001220703125,92253300,0.0,57.02600021362305,56.136999893188474,50.80020004272461,38.129949960708615,36.60339050947852,34.79400680489736,1,57.939998626708984,0.7199974060058594,27.14999771118164
